bienestar_id,Student_ID,Burnout_Risk_Level,Burnout_Encoded,Perceived_AI_Dependency,Dependencia_Alta,Anxiety_Level_During_Exams
100809,100809,Medium,1,5,0,5
100810,100810,High,2,6,0,5
100811,100811,Low,0,1,0,7
100812,100812,Medium,1,3,0,1
100813,100813,High,2,2,0,5
100814,100814,Medium,1,1,0,5
100815,100815,Low,0,3,0,3
100816,100816,Medium,1,4,0,4
100817,100817,High,2,7,1,8
100818,100818,Low,0,5,0,4
100819,100819,Medium,1,4,0,2
100820,100820,Low,0,3,0,5
100821,100821,Low,0,1,0,6
100822,100822,High,2,5,0,9
100823,100823,Medium,1,1,0,3
100824,100824,High,2,4,0,9
100825,100825,Low,0,1,0,5
100826,100826,High,2,6,0,2
100827,100827,Medium,1,4,0,5
100828,100828,Medium,1,3,0,9
100829,100829,Low,0,1,0,2
100830,100830,Low,0,1,0,1
100831,100831,Low,0,2,0,4
100832,100832,Low,0,4,0,7
100833,100833,Low,0,2,0,2
100834,100834,High,2,5,0,7
100835,100835,Medium,1,6,0,7
100836,100836,High,2,6,0,5
100837,100837,High,2,5,0,7
100838,100838,Low,0,3,0,2
100839,100839,Low,0,1,0,2
100840,100840,Low,0,3,0,2
100841,100841,High,2,6,0,2
100842,100842,High,2,1,0,5
100843,100843,Medium,1,4,0,7
100844,100844,Low,0,2,0,4
100845,100845,High,2,7,1,4
100846,100846,Low,0,3,0,1
100847,100847,Medium,1,4,0,3
100848,100848,High,2,9,1,6
100849,100849,Medium,1,4,0,8
100850,100850,Medium,1,4,0,6
100851,100851,Low,0,3,0,4
100852,100852,Low,0,4,0,5
100853,100853,High,2,4,0,3
100854,100854,Medium,1,1,0,5
100855,100855,Low,0,4,0,1
100856,100856,Low,0,4,0,6
100857,100857,Low,0,3,0,4
100858,100858,Medium,1,2,0,1
100859,100859,Medium,1,4,0,4
100860,100860,Medium,1,2,0,4
100861,100861,Medium,1,7,1,9
100862,100862,Low,0,1,0,4
100863,100863,Low,0,4,0,4
100864,100864,Medium,1,1,0,6
100865,100865,Medium,1,1,0,5
100866,100866,High,2,7,1,10
100867,100867,Low,0,3,0,4
100868,100868,Medium,1,6,0,6
100869,100869,Medium,1,6,0,5
100870,100870,Low,0,2,0,3
100871,100871,Medium,1,2,0,4
100872,100872,Medium,1,3,0,2
100873,100873,Low,0,3,0,2
100874,100874,Low,0,4,0,3
100875,100875,Low,0,3,0,1
100876,100876,Low,0,2,0,1
100877,100877,High,2,9,1,10
100878,100878,Medium,1,3,0,3
100879,100879,High,2,6,0,3
100880,100880,Medium,1,4,0,4
100881,100881,Low,0,3,0,4
100882,100882,Medium,1,3,0,4
100883,100883,Low,0,3,0,1
100884,100884,High,2,6,0,6
100885,100885,Low,0,1,0,1
100886,100886,Medium,1,4,0,5
100887,100887,Medium,1,6,0,4
100888,100888,High,2,9,1,5
100889,100889,Medium,1,2,0,8
100890,100890,High,2,8,1,6
100891,100891,High,2,6,0,6
100892,100892,Medium,1,3,0,2
100893,100893,Medium,1,1,0,4
100894,100894,Low,0,1,0,2
100895,100895,High,2,9,1,6
100896,100896,Medium,1,3,0,3
100897,100897,Medium,1,7,1,6
100898,100898,Medium,1,4,0,2
100899,100899,Medium,1,1,0,1
100900,100900,High,2,5,0,1
100901,100901,Low,0,4,0,6
100902,100902,High,2,4,0,1
100903,100903,Medium,1,4,0,3
100904,100904,Low,0,1,0,6
100905,100905,Low,0,5,0,5
100906,100906,Medium,1,3,0,5
100907,100907,High,2,7,1,7
100908,100908,Low,0,2,0,4
100909,100909,Medium,1,4,0,9
100910,100910,Medium,1,3,0,5
100911,100911,High,2,5,0,1
100912,100912,Medium,1,3,0,2
100913,100913,Medium,1,2,0,5
100914,100914,Medium,1,2,0,2
100915,100915,Low,0,3,0,7
100916,100916,Low,0,2,0,5
100917,100917,Medium,1,2,0,1
100918,100918,High,2,6,0,5
100919,100919,Medium,1,3,0,4
100920,100920,High,2,1,0,5
100921,100921,Medium,1,4,0,2
100922,100922,Low,0,3,0,1
100923,100923,High,2,4,0,3
100924,100924,Medium,1,3,0,3
100925,100925,High,2,1,0,1
100926,100926,High,2,3,0,2
100927,100927,High,2,7,1,7
100928,100928,High,2,4,0,3
100929,100929,Medium,1,2,0,2
100930,100930,Medium,1,5,0,3
100931,100931,Low,0,1,0,4
100932,100932,High,2,4,0,4
100933,100933,Medium,1,4,0,2
100934,100934,Low,0,1,0,3
100935,100935,Low,0,3,0,4
100936,100936,High,2,7,1,4
100937,100937,Medium,1,4,0,4
100938,100938,Low,0,4,0,2
100939,100939,High,2,8,1,4
100940,100940,High,2,3,0,3
100941,100941,Low,0,3,0,3
100942,100942,Low,0,2,0,1
100943,100943,Medium,1,4,0,9
100944,100944,High,2,7,1,2
100945,100945,High,2,6,0,4
100946,100946,Medium,1,4,0,2
100947,100947,Medium,1,1,0,6
100948,100948,Low,0,1,0,3
100949,100949,Low,0,5,0,7
100950,100950,Medium,1,3,0,4
100951,100951,Low,0,4,0,4
100952,100952,Low,0,4,0,3
100953,100953,High,2,7,1,5
100954,100954,Low,0,1,0,4
100955,100955,High,2,4,0,7
100956,100956,Medium,1,4,0,5
100957,100957,Low,0,5,0,6
100958,100958,Low,0,2,0,2
100959,100959,Low,0,1,0,1
100960,100960,Medium,1,1,0,5
100961,100961,High,2,2,0,6
100962,100962,Medium,1,4,0,10
100963,100963,High,2,3,0,2
100964,100964,High,2,5,0,1
100965,100965,Medium,1,6,0,5
100966,100966,Medium,1,6,0,3
100967,100967,High,2,7,1,6
100968,100968,High,2,9,1,5
100969,100969,Medium,1,2,0,1
100970,100970,Medium,1,5,0,5
100971,100971,Medium,1,1,0,2
100972,100972,Low,0,1,0,1
100973,100973,High,2,5,0,1
100974,100974,Medium,1,4,0,4
100975,100975,Medium,1,5,0,2
100976,100976,Medium,1,1,0,3
100977,100977,High,2,5,0,8
100978,100978,High,2,3,0,3
100979,100979,Medium,1,4,0,4
100980,100980,High,2,3,0,7
100981,100981,Low,0,5,0,6
100982,100982,Low,0,5,0,5
100983,100983,Low,0,4,0,2
100984,100984,High,2,6,0,7
100985,100985,Medium,1,4,0,3
100986,100986,High,2,5,0,5
100987,100987,Medium,1,3,0,6
100988,100988,Low,0,3,0,5
100989,100989,Low,0,3,0,6
100990,100990,Low,0,2,0,7
100991,100991,High,2,4,0,6
100992,100992,Medium,1,3,0,4
100993,100993,High,2,6,0,10
100994,100994,Medium,1,3,0,7
100995,100995,Medium,1,4,0,7
100996,100996,Medium,1,3,0,5
100997,100997,Medium,1,1,0,3
100998,100998,High,2,2,0,4
100999,100999,High,2,7,1,6
101000,101000,Medium,1,3,0,7
101001,101001,High,2,7,1,4
101002,101002,Low,0,1,0,3
101003,101003,Medium,1,4,0,2
101004,101004,Medium,1,6,0,2
101005,101005,High,2,4,0,5
101006,101006,Low,0,2,0,4
101007,101007,Low,0,3,0,4
101008,101008,Medium,1,6,0,4
101009,101009,High,2,1,0,5
101010,101010,Low,0,2,0,4
101011,101011,Low,0,4,0,3
101012,101012,High,2,2,0,1
101013,101013,Low,0,2,0,4
101014,101014,Low,0,1,0,1
101015,101015,Low,0,5,0,3
101016,101016,Medium,1,5,0,6
101017,101017,High,2,2,0,4
101018,101018,Medium,1,4,0,4
101019,101019,Medium,1,3,0,4
101020,101020,Low,0,5,0,2
101021,101021,Medium,1,5,0,5
101022,101022,Low,0,1,0,5
101023,101023,Medium,1,3,0,6
101024,101024,Low,0,3,0,2
101025,101025,Medium,1,4,0,4
101026,101026,High,2,5,0,1
101027,101027,High,2,1,0,6
101028,101028,Medium,1,2,0,3
101029,101029,Medium,1,4,0,3
101030,101030,Low,0,5,0,4
101031,101031,Low,0,3,0,6
101032,101032,Medium,1,4,0,5
101033,101033,High,2,5,0,2
101034,101034,Medium,1,4,0,6
101035,101035,High,2,7,1,10
101036,101036,Low,0,4,0,1
101037,101037,Medium,1,2,0,4
101038,101038,Low,0,2,0,6
101039,101039,High,2,6,0,5
101040,101040,Low,0,1,0,4
101041,101041,High,2,4,0,3
101042,101042,Medium,1,1,0,3
101043,101043,High,2,2,0,7
101044,101044,Medium,1,1,0,5
101045,101045,Medium,1,4,0,6
101046,101046,Low,0,2,0,3
101047,101047,Medium,1,1,0,1
101048,101048,High,2,6,0,5
101049,101049,High,2,4,0,6
101050,101050,High,2,3,0,4
101051,101051,High,2,3,0,7
101052,101052,Medium,1,1,0,1
101053,101053,High,2,2,0,2
101054,101054,Medium,1,4,0,4
101055,101055,Medium,1,2,0,1
101056,101056,Medium,1,4,0,5
101057,101057,Medium,1,3,0,1
101058,101058,Medium,1,3,0,7
101059,101059,Medium,1,4,0,5
101060,101060,Medium,1,2,0,7
101061,101061,Medium,1,4,0,7
101062,101062,High,2,2,0,1
101063,101063,Medium,1,3,0,8
101064,101064,Low,0,1,0,3
101065,101065,High,2,4,0,6
101066,101066,Low,0,2,0,3
101067,101067,High,2,6,0,5
101068,101068,Medium,1,2,0,5
101069,101069,Medium,1,3,0,4
101070,101070,Low,0,1,0,4
101071,101071,Medium,1,2,0,3
101072,101072,Medium,1,6,0,4
101073,101073,Low,0,7,1,8
101074,101074,Low,0,1,0,4
101075,101075,High,2,3,0,6
101076,101076,Low,0,2,0,4
101077,101077,Low,0,2,0,2
101078,101078,Low,0,3,0,7
101079,101079,Low,0,3,0,5
101080,101080,Medium,1,5,0,5
101081,101081,High,2,2,0,2
101082,101082,High,2,8,1,9
101083,101083,High,2,3,0,3
101084,101084,Low,0,2,0,5
101085,101085,High,2,4,0,1
101086,101086,Medium,1,2,0,2
101087,101087,Medium,1,5,0,4
101088,101088,Low,0,5,0,4
101089,101089,Low,0,3,0,4
101090,101090,High,2,8,1,7
101091,101091,Medium,1,1,0,8
101092,101092,Low,0,2,0,4
101093,101093,Medium,1,3,0,3
101094,101094,Medium,1,4,0,8
101095,101095,Low,0,4,0,4
101096,101096,Medium,1,1,0,4
101097,101097,Medium,1,6,0,5
101098,101098,Medium,1,3,0,1
101099,101099,Low,0,1,0,5
101100,101100,Low,0,2,0,3
101101,101101,Medium,1,3,0,5
101102,101102,High,2,5,0,10
101103,101103,Low,0,1,0,3
101104,101104,Low,0,3,0,3
101105,101105,Low,0,3,0,1
101106,101106,Medium,1,4,0,7
101107,101107,High,2,6,0,1
101108,101108,High,2,6,0,7
101109,101109,High,2,3,0,3
101110,101110,Medium,1,7,1,4
101111,101111,Medium,1,2,0,5
101112,101112,High,2,5,0,3
101113,101113,Medium,1,5,0,5
101114,101114,Low,0,1,0,6
101115,101115,Medium,1,3,0,4
101116,101116,Medium,1,4,0,6
101117,101117,Medium,1,2,0,7
101118,101118,Low,0,3,0,2
101119,101119,High,2,4,0,9
101120,101120,Medium,1,6,0,9
101121,101121,High,2,3,0,2
101122,101122,Low,0,2,0,2
101123,101123,Low,0,2,0,4
101124,101124,Medium,1,3,0,6
101125,101125,Medium,1,2,0,3
101126,101126,Medium,1,3,0,3
101127,101127,Low,0,3,0,4
101128,101128,Medium,1,2,0,5
101129,101129,Medium,1,4,0,1
101130,101130,High,2,3,0,6
101131,101131,High,2,3,0,1
101132,101132,Low,0,3,0,4
101133,101133,Low,0,3,0,1
101134,101134,High,2,8,1,7
101135,101135,High,2,9,1,5
101136,101136,Low,0,2,0,7
101137,101137,High,2,6,0,7
101138,101138,Low,0,1,0,2
101139,101139,Medium,1,4,0,1
101140,101140,Low,0,3,0,7
101141,101141,Medium,1,7,1,2
101142,101142,Medium,1,1,0,3
101143,101143,Medium,1,1,0,3
101144,101144,Low,0,3,0,5
101145,101145,Medium,1,3,0,6
101146,101146,High,2,4,0,2
101147,101147,Low,0,3,0,4
101148,101148,Medium,1,3,0,6
101149,101149,Medium,1,1,0,6
101150,101150,Low,0,5,0,2
101151,101151,Medium,1,2,0,2
101152,101152,High,2,6,0,9
101153,101153,Low,0,3,0,8
101154,101154,Low,0,3,0,6
101155,101155,High,2,5,0,5
101156,101156,High,2,2,0,3
101157,101157,Low,0,1,0,3
101158,101158,Medium,1,4,0,6
101159,101159,Medium,1,3,0,6
101160,101160,Medium,1,3,0,6
101161,101161,Low,0,1,0,5
101162,101162,Medium,1,5,0,2
101163,101163,Low,0,1,0,6
101164,101164,High,2,6,0,2
101165,101165,Medium,1,2,0,2
101166,101166,Low,0,6,0,5
101167,101167,Medium,1,4,0,3
101168,101168,Medium,1,2,0,7
101169,101169,High,2,3,0,9
101170,101170,Medium,1,4,0,4
101171,101171,High,2,5,0,6
101172,101172,Medium,1,4,0,2
101173,101173,Low,0,3,0,5
101174,101174,High,2,5,0,7
101175,101175,Low,0,2,0,5
101176,101176,High,2,3,0,4
101177,101177,High,2,5,0,3
101178,101178,Low,0,3,0,2
101179,101179,Low,0,1,0,2
101180,101180,Low,0,1,0,4
101181,101181,Low,0,1,0,5
101182,101182,Low,0,3,0,7
101183,101183,Low,0,7,1,4
101184,101184,Medium,1,3,0,5
101185,101185,Low,0,2,0,2
101186,101186,Medium,1,4,0,6
101187,101187,High,2,7,1,7
101188,101188,High,2,5,0,6
101189,101189,Medium,1,2,0,3
101190,101190,Medium,1,6,0,1
101191,101191,High,2,2,0,3
101192,101192,Medium,1,5,0,5
101193,101193,High,2,2,0,6
101194,101194,Medium,1,5,0,1
101195,101195,Low,0,1,0,5
101196,101196,Medium,1,5,0,6
101197,101197,Medium,1,2,0,2
101198,101198,High,2,4,0,2
101199,101199,Medium,1,2,0,6
101200,101200,Medium,1,7,1,10
101201,101201,Low,0,1,0,3
101202,101202,Low,0,4,0,2
101203,101203,High,2,4,0,1
101204,101204,High,2,4,0,4
101205,101205,Medium,1,3,0,5
101206,101206,Medium,1,1,0,1
101207,101207,Low,0,3,0,4
101208,101208,Medium,1,5,0,4
101209,101209,Medium,1,3,0,4
101210,101210,Medium,1,4,0,2
101211,101211,Low,0,3,0,6
101212,101212,Medium,1,4,0,1
101213,101213,High,2,2,0,4
101214,101214,Low,0,2,0,2
101215,101215,High,2,4,0,1
101216,101216,Medium,1,5,0,6
101217,101217,High,2,4,0,3
101218,101218,Medium,1,1,0,4
101219,101219,Medium,1,4,0,7
101220,101220,Medium,1,4,0,4
101221,101221,High,2,4,0,4
101222,101222,Low,0,5,0,4
101223,101223,High,2,6,0,2
101224,101224,Medium,1,5,0,5
101225,101225,Low,0,2,0,6
101226,101226,Low,0,4,0,2
101227,101227,Medium,1,3,0,5
101228,101228,Medium,1,1,0,5
101229,101229,Medium,1,5,0,8
101230,101230,Medium,1,2,0,6
101231,101231,High,2,3,0,4
101232,101232,Medium,1,1,0,3
101233,101233,Medium,1,2,0,4
101234,101234,Low,0,4,0,2
101235,101235,Low,0,4,0,2
101236,101236,Medium,1,1,0,5
101237,101237,Low,0,3,0,2
101238,101238,Low,0,3,0,2
101239,101239,Medium,1,3,0,3
101240,101240,Medium,1,5,0,2
101241,101241,Medium,1,4,0,5
101242,101242,High,2,4,0,6
101243,101243,Low,0,1,0,5
101244,101244,Medium,1,5,0,3
101245,101245,Low,0,2,0,1
101246,101246,Low,0,4,0,4
101247,101247,High,2,3,0,6
101248,101248,High,2,5,0,3
101249,101249,Medium,1,4,0,5
101250,101250,High,2,1,0,6
101251,101251,Medium,1,1,0,5
101252,101252,High,2,4,0,3
101253,101253,Medium,1,3,0,4
101254,101254,Medium,1,1,0,2
101255,101255,Medium,1,7,1,4
101256,101256,Low,0,1,0,2
101257,101257,Low,0,3,0,1
101258,101258,Medium,1,4,0,4
101259,101259,Medium,1,4,0,4
101260,101260,Low,0,3,0,1
101261,101261,Low,0,4,0,6
101262,101262,High,2,7,1,4
101263,101263,Medium,1,3,0,5
101264,101264,Low,0,3,0,3
101265,101265,Low,0,1,0,4
101266,101266,High,2,4,0,5
101267,101267,Medium,1,1,0,6
101268,101268,Medium,1,3,0,1
101269,101269,Low,0,1,0,3
101270,101270,Low,0,1,0,6
101271,101271,Low,0,3,0,1
101272,101272,High,2,4,0,4
101273,101273,High,2,6,0,4
101274,101274,Medium,1,4,0,7
101275,101275,Medium,1,4,0,6
101276,101276,Low,0,3,0,4
101277,101277,Medium,1,7,1,8
101278,101278,Medium,1,6,0,5
101279,101279,Low,0,3,0,3
101280,101280,High,2,7,1,7
101281,101281,Medium,1,1,0,3
101282,101282,Medium,1,4,0,3
101283,101283,Low,0,4,0,1
101284,101284,Medium,1,4,0,4
101285,101285,Medium,1,4,0,2
101286,101286,Medium,1,5,0,1
101287,101287,High,2,3,0,8
101288,101288,Low,0,2,0,5
101289,101289,Low,0,3,0,7
101290,101290,Medium,1,4,0,4
101291,101291,Low,0,1,0,3
101292,101292,High,2,5,0,5
101293,101293,High,2,7,1,6
101294,101294,Medium,1,3,0,7
101295,101295,Low,0,2,0,10
101296,101296,Low,0,3,0,6
101297,101297,Medium,1,4,0,6
101298,101298,Low,0,1,0,8
101299,101299,Medium,1,3,0,6
101300,101300,High,2,1,0,1
101301,101301,Medium,1,3,0,3
101302,101302,Low,0,6,0,3
101303,101303,Low,0,3,0,6
101304,101304,Low,0,4,0,5
101305,101305,Medium,1,1,0,2
101306,101306,Medium,1,2,0,2
101307,101307,High,2,1,0,5
101308,101308,Medium,1,1,0,4
101309,101309,Low,0,3,0,5
101310,101310,Medium,1,2,0,6
101311,101311,Medium,1,3,0,5
101312,101312,Low,0,3,0,4
101313,101313,High,2,3,0,1
101314,101314,Medium,1,2,0,6
101315,101315,Medium,1,3,0,3
101316,101316,Medium,1,4,0,6
101317,101317,Low,0,2,0,3
101318,101318,High,2,4,0,5
101319,101319,Medium,1,4,0,2
101320,101320,Medium,1,4,0,3
101321,101321,Low,0,1,0,5
101322,101322,Medium,1,2,0,5
101323,101323,Medium,1,3,0,4
101324,101324,Low,0,5,0,4
101325,101325,Low,0,5,0,2
101326,101326,Low,0,2,0,1
101327,101327,High,2,7,1,2
101328,101328,Low,0,3,0,5
101329,101329,Medium,1,3,0,2
101330,101330,Medium,1,4,0,2
101331,101331,Low,0,3,0,5
101332,101332,Medium,1,4,0,5
101333,101333,Low,0,2,0,6
101334,101334,Low,0,2,0,4
101335,101335,Low,0,3,0,2
101336,101336,High,2,6,0,2
101337,101337,Medium,1,2,0,3
101338,101338,High,2,3,0,3
101339,101339,Medium,1,6,0,8
101340,101340,High,2,4,0,4
101341,101341,High,2,10,1,10
101342,101342,Low,0,1,0,4
101343,101343,Medium,1,3,0,3
101344,101344,Low,0,2,0,3
101345,101345,Medium,1,2,0,6
101346,101346,Medium,1,4,0,6
101347,101347,Medium,1,3,0,1
101348,101348,Medium,1,1,0,3
101349,101349,Medium,1,3,0,6
101350,101350,Medium,1,1,0,5
101351,101351,High,2,4,0,3
101352,101352,Medium,1,2,0,1
101353,101353,Low,0,5,0,5
101354,101354,High,2,6,0,6
101355,101355,Low,0,1,0,3
101356,101356,High,2,3,0,2
101357,101357,Low,0,3,0,4
101358,101358,Low,0,5,0,1
101359,101359,Low,0,3,0,5
101360,101360,Low,0,1,0,1
101361,101361,High,2,8,1,7
101362,101362,High,2,8,1,7
101363,101363,Low,0,5,0,5
101364,101364,Low,0,2,0,2
101365,101365,High,2,5,0,9
101366,101366,Low,0,1,0,1
101367,101367,Medium,1,5,0,4
101368,101368,Medium,1,2,0,4
101369,101369,Medium,1,3,0,5
101370,101370,Medium,1,3,0,5
101371,101371,Medium,1,3,0,3
101372,101372,High,2,7,1,7
101373,101373,High,2,4,0,6
101374,101374,Low,0,4,0,4
101375,101375,High,2,5,0,8
101376,101376,Low,0,3,0,2
101377,101377,Medium,1,5,0,5
101378,101378,Medium,1,3,0,1
101379,101379,Low,0,3,0,5
101380,101380,Low,0,3,0,2
101381,101381,Low,0,3,0,3
101382,101382,Medium,1,3,0,7
101383,101383,High,2,6,0,7
101384,101384,Medium,1,5,0,5
101385,101385,High,2,6,0,5
101386,101386,Low,0,5,0,4
101387,101387,Medium,1,3,0,2
101388,101388,Medium,1,3,0,7
101389,101389,High,2,3,0,1
101390,101390,Medium,1,1,0,5
101391,101391,High,2,5,0,4
101392,101392,Medium,1,2,0,2
101393,101393,High,2,4,0,4
101394,101394,High,2,6,0,9
101395,101395,Low,0,2,0,1
101396,101396,High,2,4,0,2
101397,101397,Medium,1,5,0,9
101398,101398,Low,0,2,0,3
101399,101399,Medium,1,1,0,3
101400,101400,Medium,1,3,0,6
101401,101401,Medium,1,1,0,7
101402,101402,Low,0,4,0,3
101403,101403,High,2,2,0,1
101404,101404,High,2,2,0,4
101405,101405,High,2,3,0,5
101406,101406,Medium,1,2,0,3
101407,101407,Low,0,1,0,4
101408,101408,Medium,1,6,0,6
101409,101409,High,2,4,0,3
101410,101410,Medium,1,4,0,4
101411,101411,Low,0,3,0,3
101412,101412,High,2,2,0,4
101413,101413,Medium,1,3,0,7
101414,101414,High,2,6,0,8
101415,101415,Medium,1,1,0,2
101416,101416,Medium,1,2,0,1
101417,101417,Medium,1,3,0,6
101418,101418,Medium,1,2,0,3
101419,101419,Medium,1,4,0,3
101420,101420,High,2,1,0,4
101421,101421,Low,0,2,0,3
101422,101422,Low,0,3,0,4
101423,101423,Medium,1,4,0,4
101424,101424,Medium,1,4,0,3
101425,101425,Medium,1,5,0,1
101426,101426,Low,0,5,0,7
101427,101427,Low,0,2,0,3
101428,101428,Medium,1,6,0,5
101429,101429,Medium,1,2,0,5
101430,101430,Medium,1,1,0,3
101431,101431,Medium,1,1,0,2
101432,101432,Medium,1,6,0,8
101433,101433,Low,0,2,0,9
101434,101434,Medium,1,4,0,4
101435,101435,High,2,1,0,5
101436,101436,Low,0,2,0,3
101437,101437,High,2,3,0,4
101438,101438,High,2,3,0,3
101439,101439,Low,0,1,0,2
101440,101440,Medium,1,5,0,1
101441,101441,Medium,1,6,0,6
101442,101442,Medium,1,5,0,6
101443,101443,Medium,1,4,0,4
101444,101444,Low,0,1,0,1
101445,101445,High,2,6,0,3
101446,101446,High,2,3,0,2
101447,101447,Medium,1,2,0,2
101448,101448,Medium,1,4,0,2
101449,101449,Low,0,3,0,4
101450,101450,Medium,1,3,0,2
101451,101451,High,2,3,0,1
101452,101452,Low,0,2,0,1
101453,101453,Medium,1,5,0,1
101454,101454,High,2,7,1,4
101455,101455,High,2,6,0,9
101456,101456,Medium,1,4,0,7
101457,101457,Medium,1,2,0,2
101458,101458,Low,0,1,0,5
101459,101459,Low,0,3,0,4
101460,101460,Medium,1,3,0,8
101461,101461,High,2,4,0,6
101462,101462,Low,0,3,0,7
101463,101463,Medium,1,2,0,3
101464,101464,High,2,2,0,3
101465,101465,Low,0,2,0,5
101466,101466,Medium,1,1,0,7
101467,101467,Medium,1,6,0,5
101468,101468,Low,0,4,0,2
101469,101469,Medium,1,4,0,8
101470,101470,Low,0,5,0,4
101471,101471,Low,0,2,0,4
101472,101472,Medium,1,6,0,5
101473,101473,Medium,1,2,0,1
101474,101474,Low,0,4,0,9
101475,101475,High,2,6,0,5
101476,101476,Low,0,1,0,5
101477,101477,Medium,1,6,0,6
101478,101478,Low,0,4,0,7
101479,101479,High,2,4,0,7
101480,101480,Medium,1,2,0,4
101481,101481,Medium,1,4,0,4
101482,101482,Medium,1,5,0,5
101483,101483,Medium,1,2,0,7
101484,101484,High,2,6,0,3
101485,101485,Low,0,4,0,3
101486,101486,Medium,1,1,0,3
101487,101487,Medium,1,5,0,8
101488,101488,Low,0,3,0,5
101489,101489,Low,0,2,0,5
101490,101490,High,2,7,1,7
101491,101491,Low,0,5,0,3
101492,101492,Medium,1,3,0,2
101493,101493,High,2,3,0,5
101494,101494,Medium,1,3,0,6
101495,101495,Low,0,1,0,7
101496,101496,Medium,1,2,0,7
101497,101497,Medium,1,1,0,1
101498,101498,High,2,3,0,3
101499,101499,Medium,1,4,0,3
101500,101500,High,2,7,1,5
101501,101501,Medium,1,4,0,3
101502,101502,Low,0,4,0,1
101503,101503,Medium,1,4,0,5
101504,101504,High,2,5,0,5
101505,101505,Low,0,4,0,6
101506,101506,Low,0,2,0,4
101507,101507,Low,0,2,0,3
101508,101508,Medium,1,2,0,3
101509,101509,Low,0,4,0,4
101510,101510,Low,0,2,0,3
101511,101511,Low,0,3,0,3
101512,101512,High,2,6,0,7
101513,101513,High,2,2,0,3
101514,101514,Medium,1,4,0,1
101515,101515,High,2,4,0,5
101516,101516,Low,0,3,0,1
101517,101517,High,2,4,0,5
101518,101518,High,2,5,0,5
101519,101519,Low,0,4,0,4
101520,101520,Medium,1,4,0,6
101521,101521,Low,0,1,0,4
101522,101522,High,2,8,1,5
101523,101523,High,2,4,0,7
101524,101524,Medium,1,4,0,2
101525,101525,Medium,1,4,0,2
101526,101526,Low,0,2,0,3
101527,101527,Low,0,4,0,9
101528,101528,High,2,5,0,6
101529,101529,Low,0,2,0,5
101530,101530,Medium,1,2,0,6
101531,101531,Low,0,2,0,3
101532,101532,Medium,1,4,0,2
101533,101533,Medium,1,3,0,6
101534,101534,High,2,3,0,3
101535,101535,Medium,1,4,0,1
101536,101536,Low,0,3,0,2
101537,101537,Low,0,3,0,3
101538,101538,High,2,3,0,8
101539,101539,Medium,1,3,0,3
101540,101540,High,2,4,0,4
101541,101541,Medium,1,5,0,4
101542,101542,Low,0,4,0,3
101543,101543,Low,0,1,0,3
101544,101544,Medium,1,4,0,4
101545,101545,High,2,7,1,4
101546,101546,High,2,5,0,10
101547,101547,Medium,1,4,0,4
101548,101548,Medium,1,6,0,5
101549,101549,Low,0,4,0,6
101550,101550,High,2,2,0,7
101551,101551,Medium,1,3,0,4
101552,101552,Low,0,1,0,1
101553,101553,Medium,1,1,0,5
101554,101554,High,2,3,0,4
101555,101555,High,2,9,1,9
101556,101556,High,2,2,0,6
101557,101557,Medium,1,5,0,3
101558,101558,Medium,1,5,0,3
101559,101559,Medium,1,2,0,3
101560,101560,Medium,1,3,0,6
101561,101561,Medium,1,3,0,1
101562,101562,Medium,1,4,0,6
101563,101563,Low,0,2,0,4
101564,101564,Low,0,3,0,1
101565,101565,Medium,1,4,0,2
101566,101566,Medium,1,2,0,7
101567,101567,Low,0,4,0,6
101568,101568,Low,0,4,0,4
101569,101569,Low,0,2,0,1
101570,101570,Low,0,1,0,3
101571,101571,Medium,1,3,0,1
101572,101572,Medium,1,5,0,8
101573,101573,Medium,1,1,0,5
101574,101574,Low,0,3,0,4
101575,101575,Medium,1,5,0,3
101576,101576,Medium,1,4,0,6
101577,101577,Low,0,3,0,4
101578,101578,Low,0,1,0,5
101579,101579,Medium,1,3,0,4
101580,101580,Medium,1,6,0,3
101581,101581,Low,0,5,0,7
101582,101582,Medium,1,1,0,4
101583,101583,Low,0,6,0,8
101584,101584,Medium,1,6,0,6
101585,101585,Medium,1,5,0,7
101586,101586,Low,0,3,0,8
101587,101587,Low,0,2,0,1
101588,101588,Medium,1,4,0,4
101589,101589,Medium,1,5,0,4
101590,101590,High,2,3,0,6
101591,101591,High,2,8,1,7
101592,101592,High,2,3,0,5
101593,101593,Medium,1,3,0,6
101594,101594,High,2,4,0,10
101595,101595,Medium,1,3,0,6
101596,101596,High,2,1,0,2
101597,101597,High,2,5,0,6
101598,101598,Medium,1,1,0,4
101599,101599,Low,0,2,0,2
101600,101600,Medium,1,6,0,6
101601,101601,Medium,1,2,0,4
101602,101602,High,2,5,0,8
101603,101603,High,2,5,0,7
101604,101604,Low,0,2,0,3
101605,101605,High,2,6,0,2
101606,101606,Medium,1,4,0,6
101607,101607,Medium,1,4,0,1
101608,101608,Medium,1,7,1,7
101609,101609,Low,0,2,0,2
101610,101610,Low,0,3,0,8
101611,101611,Low,0,2,0,1
101612,101612,Medium,1,5,0,4
101613,101613,Medium,1,1,0,2
101614,101614,Medium,1,5,0,4
101615,101615,Low,0,4,0,5
101616,101616,Medium,1,1,0,1
101617,101617,Low,0,5,0,6
101618,101618,Low,0,3,0,9
101619,101619,Medium,1,2,0,6
