Student_ID,Pre_Semester_GPA,Post_Semester_GPA,Cambio_GPA,Skill_Retention_Score,Riesgo_Academico,Estudio_Total,perfil_id,uso_ia_id,bienestar_id,institucion_id
100383,2.937,3.022,0.085,82.15,0,5.79,100383,100383,100383,1
100384,2.14,2.325,0.185,65.38,1,25.14,100384,100384,100384,2
100385,2.867,2.83,-0.037,70.62,0,15.63,100385,100385,100385,3
100386,3.176,3.298,0.122,74.85,0,14.24,100386,100386,100386,2
100387,3.577,3.993,0.416,89.82,0,19.25,100387,100387,100387,3
100388,3.282,3.598,0.316,83.47,0,29.37,100388,100388,100388,1
100389,3.135,3.285,0.15,72.23,0,16.07,100389,100389,100389,3
100390,3.154,3.309,0.155,63.96,0,20.17,100390,100390,100390,1
100391,2.416,2.545,0.129,86.1,0,19.55,100391,100391,100391,1
100392,3.513,3.533,0.02,100.0,0,19.31,100392,100392,100392,3
100393,3.125,3.607,0.482,85.0,0,17.63,100393,100393,100393,2
100394,3.269,3.518,0.249,50.58,0,11.16,100394,100394,100394,3
100395,3.421,3.397,-0.024,82.27,0,15.32,100395,100395,100395,1
100396,3.217,3.498,0.281,80.63,0,25.17,100396,100396,100396,2
100397,3.966,4.0,0.034,87.89,0,21.88,100397,100397,100397,2
100398,3.462,3.536,0.074,60.34,0,38.65,100398,100398,100398,1
100399,2.04,2.449,0.409,77.62,1,35.11,100399,100399,100399,2
100400,2.886,2.999,0.113,56.25,0,18.97,100400,100400,100400,3
100401,2.962,3.313,0.351,93.75,0,18.91,100401,100401,100401,2
100402,3.382,3.438,0.056,92.49,0,15.38,100402,100402,100402,2
100403,2.356,2.858,0.502,45.37,0,31.3,100403,100403,100403,2
100404,3.382,3.933,0.551,80.62,0,27.57,100404,100404,100404,3
100405,2.313,2.709,0.396,54.93,0,11.83,100405,100405,100405,3
100406,2.554,2.777,0.223,84.58,0,17.39,100406,100406,100406,1
100407,3.549,3.658,0.109,53.56,0,5.16,100407,100407,100407,2
100408,3.548,3.984,0.436,71.44,0,35.35,100408,100408,100408,3
100409,3.838,3.879,0.041,95.15,0,10.32,100409,100409,100409,2
100410,2.036,2.749,0.713,65.48,0,46.63,100410,100410,100410,3
100411,2.774,3.056,0.282,60.14,0,15.22,100411,100411,100411,1
100412,3.09,3.349,0.259,64.69,0,25.53,100412,100412,100412,2
100413,3.095,3.248,0.153,100.0,0,19.42,100413,100413,100413,1
100414,3.657,4.0,0.343,74.39,0,35.38,100414,100414,100414,3
100415,3.539,3.761,0.222,76.53,0,52.08,100415,100415,100415,2
100416,3.154,3.277,0.123,75.59,0,13.94,100416,100416,100416,2
100417,3.072,3.431,0.359,56.31,0,34.01,100417,100417,100417,1
100418,3.327,3.677,0.35,65.01,0,32.25,100418,100418,100418,2
100419,2.852,2.98,0.128,50.93,0,19.17,100419,100419,100419,3
100420,3.222,3.329,0.107,59.91,0,8.74,100420,100420,100420,1
100421,3.522,3.814,0.292,74.13,0,14.02,100421,100421,100421,3
100422,3.419,3.901,0.482,95.15,0,23.8,100422,100422,100422,2
100423,3.536,3.908,0.372,83.95,0,17.16,100423,100423,100423,2
100424,3.208,3.309,0.101,49.36,0,28.41,100424,100424,100424,1
100425,2.7,2.982,0.282,77.84,0,15.88,100425,100425,100425,2
100426,3.7,3.897,0.197,67.96,0,16.77,100426,100426,100426,1
100427,2.59,2.636,0.046,67.0,0,7.69,100427,100427,100427,2
100428,3.255,3.506,0.251,50.45,0,37.21,100428,100428,100428,2
100429,3.485,3.499,0.014,54.9,0,5.56,100429,100429,100429,3
100430,2.587,2.634,0.047,56.47,0,27.12,100430,100430,100430,1
100431,3.615,4.0,0.385,72.92,0,22.58,100431,100431,100431,2
100432,3.528,3.666,0.138,82.27,0,23.34,100432,100432,100432,1
100433,3.741,3.84,0.099,87.04,0,50.03,100433,100433,100433,2
100434,3.123,3.003,-0.12,83.55,0,8.29,100434,100434,100434,2
100435,3.547,3.473,-0.074,89.44,0,24.19,100435,100435,100435,1
100436,2.357,2.541,0.184,85.07,0,1.99,100436,100436,100436,2
100437,3.222,3.435,0.213,100.0,0,25.83,100437,100437,100437,2
100438,3.006,3.021,0.015,68.55,0,10.11,100438,100438,100438,2
100439,3.086,3.191,0.105,81.04,0,32.13,100439,100439,100439,2
100440,3.767,4.0,0.233,50.8,0,24.99,100440,100440,100440,2
100441,2.601,3.043,0.442,67.04,0,54.03,100441,100441,100441,1
100442,3.254,3.497,0.243,74.97,0,14.44,100442,100442,100442,2
100443,3.498,3.985,0.487,70.1,0,29.94,100443,100443,100443,2
100444,1.666,1.857,0.191,57.69,1,6.92,100444,100444,100444,3
100445,3.585,3.862,0.277,93.1,0,18.73,100445,100445,100445,2
100446,2.756,2.712,-0.044,83.36,0,17.83,100446,100446,100446,2
100447,2.113,2.52,0.407,94.84,0,31.51,100447,100447,100447,2
100448,3.16,3.352,0.192,83.55,0,10.04,100448,100448,100448,3
100449,3.675,3.598,-0.077,50.77,0,11.25,100449,100449,100449,2
100450,3.525,3.833,0.308,93.09,0,21.35,100450,100450,100450,3
100451,3.459,3.436,-0.023,60.82,0,16.59,100451,100451,100451,2
100452,3.495,3.702,0.207,75.28,0,4.27,100452,100452,100452,2
100453,3.343,3.291,-0.052,98.75,0,19.48,100453,100453,100453,2
100454,3.18,3.062,-0.118,86.48,0,9.11,100454,100454,100454,3
100455,3.211,3.604,0.393,87.71,0,21.93,100455,100455,100455,2
100456,3.346,3.729,0.383,71.97,0,12.71,100456,100456,100456,2
100457,3.705,3.646,-0.059,94.39,0,24.77,100457,100457,100457,1
100458,1.884,2.019,0.135,69.28,1,12.71,100458,100458,100458,3
100459,3.269,3.448,0.179,66.22,0,22.63,100459,100459,100459,1
100460,2.641,2.826,0.185,98.41,0,19.14,100460,100460,100460,3
100461,3.377,3.736,0.359,92.03,0,46.17,100461,100461,100461,2
100462,3.001,3.218,0.217,77.56,0,20.69,100462,100462,100462,3
100463,3.393,3.366,-0.027,93.31,0,21.18,100463,100463,100463,2
100464,3.056,3.412,0.356,100.0,0,11.83,100464,100464,100464,2
100465,2.388,2.568,0.18,88.47,0,15.13,100465,100465,100465,3
100466,3.054,3.287,0.233,89.28,0,18.39,100466,100466,100466,1
100467,2.792,2.94,0.148,75.15,0,29.21,100467,100467,100467,1
100468,3.01,3.057,0.047,72.05,0,4.49,100468,100468,100468,2
100469,2.343,2.321,-0.022,80.7,1,32.24,100469,100469,100469,2
100470,3.116,3.263,0.147,67.99,0,16.91,100470,100470,100470,3
100471,2.874,3.375,0.501,84.04,0,40.93,100471,100471,100471,2
100472,3.272,3.543,0.271,85.71,0,14.66,100472,100472,100472,1
100473,3.751,3.902,0.151,93.14,0,13.36,100473,100473,100473,2
100474,3.592,3.298,-0.294,69.97,0,8.57,100474,100474,100474,3
100475,2.759,3.065,0.306,79.69,0,21.25,100475,100475,100475,2
100476,3.963,4.0,0.037,60.51,0,11.43,100476,100476,100476,3
100477,3.476,3.746,0.27,78.48,0,14.37,100477,100477,100477,3
100478,3.369,3.817,0.448,68.49,0,18.13,100478,100478,100478,2
100479,2.73,2.576,-0.154,83.45,0,10.24,100479,100479,100479,2
100480,3.119,3.268,0.149,51.23,0,8.76,100480,100480,100480,2
100481,3.297,3.494,0.197,70.97,0,20.44,100481,100481,100481,1
100482,3.62,3.882,0.262,79.45,0,15.17,100482,100482,100482,1
100483,3.525,3.665,0.14,81.43,0,6.44,100483,100483,100483,1
100484,3.581,4.0,0.419,72.16,0,23.62,100484,100484,100484,3
100485,3.624,4.0,0.376,73.92,0,22.01,100485,100485,100485,1
100486,3.912,4.0,0.088,87.42,0,25.31,100486,100486,100486,2
100487,2.411,2.576,0.165,68.24,0,29.79,100487,100487,100487,3
100488,3.084,2.995,-0.089,63.43,0,3.46,100488,100488,100488,1
100489,3.336,3.518,0.182,53.11,0,42.42,100489,100489,100489,2
100490,2.732,3.05,0.318,74.62,0,20.02,100490,100490,100490,1
100491,3.468,3.987,0.519,71.58,0,19.24,100491,100491,100491,1
100492,3.685,3.699,0.014,50.71,0,16.2,100492,100492,100492,1
100493,2.988,2.539,-0.449,38.81,1,35.72,100493,100493,100493,2
100494,3.647,3.713,0.066,88.14,0,20.68,100494,100494,100494,2
100495,3.575,4.0,0.425,67.51,0,45.36,100495,100495,100495,2
100496,3.162,3.261,0.099,79.9,0,10.26,100496,100496,100496,3
100497,3.411,3.242,-0.169,69.79,0,7.41,100497,100497,100497,3
100498,3.827,3.829,0.002,80.94,0,13.58,100498,100498,100498,1
100499,3.469,3.307,-0.162,77.39,0,18.44,100499,100499,100499,1
100500,2.632,3.201,0.569,79.44,0,20.19,100500,100500,100500,3
100501,3.245,3.474,0.229,80.31,0,17.81,100501,100501,100501,1
100502,3.497,3.99,0.493,92.68,0,16.03,100502,100502,100502,1
100503,2.693,3.012,0.319,95.61,0,9.45,100503,100503,100503,1
100504,3.765,4.0,0.235,77.86,0,6.76,100504,100504,100504,3
100505,1.941,2.072,0.131,63.26,1,10.97,100505,100505,100505,1
100506,3.464,3.793,0.329,60.72,0,38.86,100506,100506,100506,3
100507,2.875,3.166,0.291,88.53,0,19.19,100507,100507,100507,2
100508,3.326,3.466,0.14,82.67,0,9.87,100508,100508,100508,3
100509,1.793,1.746,-0.047,82.63,1,18.17,100509,100509,100509,3
100510,3.683,4.0,0.317,74.63,0,36.65,100510,100510,100510,3
100511,1.979,2.304,0.325,69.81,1,13.64,100511,100511,100511,3
100512,3.319,3.575,0.256,81.82,0,14.26,100512,100512,100512,2
100513,2.902,3.372,0.47,66.52,0,18.44,100513,100513,100513,2
100514,3.572,3.611,0.039,69.83,0,7.17,100514,100514,100514,1
100515,2.515,2.519,0.004,77.48,0,16.02,100515,100515,100515,1
100516,3.373,3.48,0.107,77.69,0,17.5,100516,100516,100516,3
100517,2.702,3.106,0.404,100.0,0,20.76,100517,100517,100517,2
100518,3.154,3.103,-0.051,73.19,0,9.16,100518,100518,100518,2
100519,2.457,3.053,0.596,88.93,0,39.15,100519,100519,100519,2
100520,3.105,3.284,0.179,77.51,0,15.97,100520,100520,100520,3
100521,3.552,3.496,-0.056,60.37,0,42.17,100521,100521,100521,1
100522,3.059,3.323,0.264,84.7,0,16.41,100522,100522,100522,2
100523,3.408,3.594,0.186,72.82,0,17.95,100523,100523,100523,2
100524,3.598,3.857,0.259,94.69,0,26.54,100524,100524,100524,3
100525,2.492,2.442,-0.05,74.58,1,1.42,100525,100525,100525,3
100526,3.948,4.0,0.052,56.25,0,6.96,100526,100526,100526,1
100527,2.959,2.976,0.017,62.25,0,15.93,100527,100527,100527,3
100528,2.417,2.421,0.004,79.57,1,14.92,100528,100528,100528,3
100529,2.819,2.917,0.098,63.29,0,34.76,100529,100529,100529,3
100530,2.049,2.163,0.114,89.84,1,18.46,100530,100530,100530,1
100531,3.674,3.912,0.238,87.06,0,18.65,100531,100531,100531,1
100532,3.307,3.626,0.319,61.24,0,19.95,100532,100532,100532,2
100533,2.675,2.991,0.316,56.6,0,14.63,100533,100533,100533,1
100534,3.508,3.007,-0.501,75.91,1,22.41,100534,100534,100534,2
100535,3.393,3.554,0.161,74.42,0,17.04,100535,100535,100535,2
100536,3.308,3.519,0.211,94.48,0,17.83,100536,100536,100536,2
100537,2.847,2.861,0.014,70.28,0,10.36,100537,100537,100537,2
100538,3.572,3.878,0.306,71.0,0,22.73,100538,100538,100538,2
100539,2.247,2.442,0.195,64.97,1,21.97,100539,100539,100539,2
100540,3.6,3.548,-0.052,75.96,0,25.41,100540,100540,100540,3
100541,2.953,3.221,0.268,80.75,0,21.41,100541,100541,100541,2
100542,3.553,4.0,0.447,96.56,0,17.77,100542,100542,100542,3
100543,3.228,3.911,0.683,94.55,0,19.36,100543,100543,100543,2
100544,3.224,3.593,0.369,74.33,0,39.86,100544,100544,100544,2
100545,3.255,3.514,0.259,63.37,0,15.8,100545,100545,100545,2
100546,2.765,2.488,-0.277,96.65,1,21.72,100546,100546,100546,1
100547,3.128,3.155,0.027,64.51,0,15.0,100547,100547,100547,2
100548,2.704,2.672,-0.032,64.6,0,13.61,100548,100548,100548,2
100549,3.126,3.718,0.592,85.38,0,25.95,100549,100549,100549,2
100550,2.593,2.841,0.248,80.42,0,17.02,100550,100550,100550,2
100551,2.802,2.857,0.055,53.97,0,17.94,100551,100551,100551,2
100552,3.564,3.921,0.357,72.23,0,18.32,100552,100552,100552,2
100553,3.387,3.986,0.599,97.7,0,26.54,100553,100553,100553,1
100554,3.103,3.684,0.581,78.04,0,8.21,100554,100554,100554,2
100555,2.794,2.856,0.062,59.54,0,20.32,100555,100555,100555,3
100556,3.22,3.661,0.441,95.71,0,16.54,100556,100556,100556,1
100557,2.741,3.095,0.354,70.23,0,52.49,100557,100557,100557,2
100558,2.399,2.458,0.059,81.56,1,20.96,100558,100558,100558,2
100559,2.496,2.902,0.406,80.77,0,14.39,100559,100559,100559,2
100560,3.67,3.925,0.255,84.68,0,23.37,100560,100560,100560,3
100561,3.648,3.806,0.158,89.3,0,19.43,100561,100561,100561,2
100562,3.176,3.627,0.451,76.2,0,28.43,100562,100562,100562,2
100563,2.926,3.193,0.267,77.36,0,15.94,100563,100563,100563,2
100564,2.758,3.341,0.583,78.94,0,20.78,100564,100564,100564,2
100565,3.143,3.553,0.41,83.45,0,34.07,100565,100565,100565,2
100566,3.466,3.999,0.533,55.57,0,15.22,100566,100566,100566,1
100567,3.295,3.395,0.1,89.07,0,26.79,100567,100567,100567,3
100568,2.903,2.838,-0.065,63.56,0,11.84,100568,100568,100568,3
100569,2.887,3.22,0.333,63.84,0,16.23,100569,100569,100569,1
100570,3.714,3.901,0.187,82.3,0,18.51,100570,100570,100570,2
100571,3.114,3.049,-0.065,68.1,0,18.82,100571,100571,100571,3
100572,3.611,3.96,0.349,81.72,0,8.26,100572,100572,100572,1
100573,2.134,2.108,-0.026,57.84,1,8.63,100573,100573,100573,3
100574,3.267,3.792,0.525,99.33,0,27.16,100574,100574,100574,2
100575,3.758,4.0,0.242,100.0,0,33.86,100575,100575,100575,2
100576,3.478,3.729,0.251,57.38,0,9.96,100576,100576,100576,3
100577,2.423,2.853,0.43,71.0,0,48.88,100577,100577,100577,1
100578,3.862,3.837,-0.025,80.53,0,19.79,100578,100578,100578,1
100579,3.607,3.731,0.124,91.56,0,4.54,100579,100579,100579,2
100580,2.694,3.067,0.373,61.9,0,29.35,100580,100580,100580,2
100581,2.751,2.884,0.133,81.22,0,2.7,100581,100581,100581,1
100582,2.592,2.882,0.29,71.94,0,18.05,100582,100582,100582,2
100583,2.945,3.379,0.434,98.6,0,31.75,100583,100583,100583,3
100584,3.036,3.141,0.105,93.5,0,15.54,100584,100584,100584,2
100585,3.135,3.345,0.21,68.1,0,15.19,100585,100585,100585,3
100586,2.873,2.993,0.12,76.08,0,20.52,100586,100586,100586,3
100587,3.832,3.795,-0.037,58.92,0,46.84,100587,100587,100587,3
100588,3.451,3.761,0.31,75.29,0,10.26,100588,100588,100588,2
100589,3.494,3.706,0.212,86.72,0,25.33,100589,100589,100589,1
100590,2.03,2.379,0.349,73.28,1,21.06,100590,100590,100590,3
100591,2.498,2.58,0.082,76.11,0,16.23,100591,100591,100591,3
100592,2.782,3.132,0.35,74.17,0,24.97,100592,100592,100592,3
100593,3.524,3.96,0.436,75.25,0,16.51,100593,100593,100593,2
100594,2.426,2.413,-0.013,83.07,1,10.18,100594,100594,100594,1
100595,3.42,3.815,0.395,98.12,0,20.59,100595,100595,100595,2
100596,2.327,2.554,0.227,83.95,0,22.66,100596,100596,100596,3
100597,3.215,3.15,-0.065,87.07,0,15.32,100597,100597,100597,2
100598,2.671,2.702,0.031,69.78,0,4.38,100598,100598,100598,1
100599,3.757,3.698,-0.059,83.05,0,35.97,100599,100599,100599,1
100600,2.093,2.267,0.174,85.72,1,22.96,100600,100600,100600,1
100601,3.7,3.756,0.056,55.5,0,43.79,100601,100601,100601,1
100602,2.781,2.918,0.137,71.72,0,13.38,100602,100602,100602,1
100603,2.768,2.795,0.027,62.96,0,10.26,100603,100603,100603,1
100604,3.193,3.109,-0.084,50.36,0,12.99,100604,100604,100604,3
100605,3.431,3.489,0.058,71.15,0,17.01,100605,100605,100605,2
100606,3.549,3.972,0.423,90.69,0,13.87,100606,100606,100606,2
100607,3.69,3.706,0.016,50.9,0,35.85,100607,100607,100607,2
100608,3.207,3.217,0.01,80.93,0,18.49,100608,100608,100608,2
100609,3.173,3.536,0.363,85.01,0,42.52,100609,100609,100609,2
100610,2.298,2.411,0.113,60.08,1,5.51,100610,100610,100610,3
100611,3.662,4.0,0.338,100.0,0,22.34,100611,100611,100611,3
100612,3.304,3.333,0.029,77.56,0,6.81,100612,100612,100612,3
100613,3.095,3.261,0.166,74.29,0,23.09,100613,100613,100613,2
100614,2.936,2.951,0.015,64.83,0,37.38,100614,100614,100614,2
100615,3.152,3.238,0.086,75.56,0,26.23,100615,100615,100615,2
100616,3.448,3.643,0.195,86.53,0,47.97,100616,100616,100616,3
100617,3.114,3.329,0.215,80.04,0,44.9,100617,100617,100617,2
100618,2.614,2.977,0.363,73.05,0,30.6,100618,100618,100618,2
100619,3.69,3.682,-0.008,73.21,0,14.22,100619,100619,100619,3
100620,2.824,2.906,0.082,44.48,0,8.54,100620,100620,100620,2
100621,2.88,2.903,0.023,60.21,0,21.36,100621,100621,100621,2
100622,3.268,3.888,0.62,100.0,0,26.75,100622,100622,100622,3
100623,2.126,2.448,0.322,87.21,1,8.64,100623,100623,100623,3
100624,2.94,3.395,0.455,92.62,0,17.29,100624,100624,100624,3
100625,3.51,3.811,0.301,71.73,0,20.46,100625,100625,100625,3
100626,3.447,3.255,-0.192,81.84,0,10.62,100626,100626,100626,2
100627,2.866,2.797,-0.069,55.98,0,29.18,100627,100627,100627,3
100628,3.54,3.561,0.021,73.64,0,24.27,100628,100628,100628,1
100629,2.717,2.83,0.113,79.71,0,22.2,100629,100629,100629,3
100630,3.894,4.0,0.106,57.64,0,11.18,100630,100630,100630,2
100631,3.419,3.674,0.255,75.6,0,19.78,100631,100631,100631,2
100632,3.644,4.0,0.356,79.33,0,18.88,100632,100632,100632,2
100633,3.656,3.8,0.144,69.21,0,19.79,100633,100633,100633,2
100634,2.829,3.345,0.516,83.46,0,12.26,100634,100634,100634,1
100635,3.096,3.143,0.047,84.48,0,19.63,100635,100635,100635,1
100636,3.61,3.756,0.146,59.56,0,31.66,100636,100636,100636,3
100637,3.748,4.0,0.252,84.04,0,22.09,100637,100637,100637,3
100638,3.335,3.532,0.197,96.7,0,14.9,100638,100638,100638,2
100639,2.765,3.184,0.419,64.37,0,22.58,100639,100639,100639,1
100640,2.912,3.385,0.473,66.6,0,16.85,100640,100640,100640,2
100641,3.33,3.61,0.28,70.82,0,24.58,100641,100641,100641,3
100642,3.271,3.542,0.271,75.99,0,24.61,100642,100642,100642,3
100643,2.859,3.2,0.341,96.24,0,13.41,100643,100643,100643,3
100644,3.997,4.0,0.003,66.05,0,3.65,100644,100644,100644,3
100645,3.027,3.413,0.386,84.15,0,27.17,100645,100645,100645,2
100646,2.535,2.757,0.222,79.49,0,23.09,100646,100646,100646,1
100647,3.381,3.868,0.487,63.89,0,16.94,100647,100647,100647,2
100648,3.541,3.906,0.365,65.24,0,25.8,100648,100648,100648,2
100649,3.408,3.644,0.236,89.72,0,16.54,100649,100649,100649,2
100650,2.994,3.305,0.311,94.89,0,22.55,100650,100650,100650,2
100651,3.428,2.902,-0.526,39.14,1,52.44,100651,100651,100651,3
100652,3.404,3.405,0.001,72.37,0,17.39,100652,100652,100652,1
100653,2.546,2.844,0.298,74.16,0,21.56,100653,100653,100653,1
100654,2.678,2.834,0.156,82.47,0,10.44,100654,100654,100654,2
100655,3.348,3.715,0.367,82.7,0,24.87,100655,100655,100655,3
100656,3.433,3.55,0.117,92.63,0,18.09,100656,100656,100656,3
100657,3.169,3.42,0.251,78.48,0,50.78,100657,100657,100657,1
100658,3.395,3.398,0.003,81.01,0,38.28,100658,100658,100658,1
100659,3.739,4.0,0.261,60.71,0,30.79,100659,100659,100659,1
100660,3.741,3.786,0.045,89.63,0,19.87,100660,100660,100660,3
100661,2.691,2.641,-0.05,73.21,0,13.58,100661,100661,100661,1
100662,2.812,3.212,0.4,69.5,0,21.72,100662,100662,100662,1
100663,2.866,2.841,-0.025,51.95,0,16.79,100663,100663,100663,3
100664,3.324,3.544,0.22,96.99,0,14.68,100664,100664,100664,2
100665,2.449,2.877,0.428,80.83,0,15.13,100665,100665,100665,2
100666,3.227,3.346,0.119,77.14,0,2.95,100666,100666,100666,2
100667,3.322,3.424,0.102,86.83,0,17.96,100667,100667,100667,2
100668,2.37,2.312,-0.058,86.0,1,23.89,100668,100668,100668,3
100669,2.655,3.118,0.463,73.11,0,14.51,100669,100669,100669,2
100670,3.978,4.0,0.022,75.97,0,20.94,100670,100670,100670,1
100671,3.464,4.0,0.536,90.22,0,27.36,100671,100671,100671,3
100672,1.587,1.966,0.379,75.89,1,30.58,100672,100672,100672,2
100673,3.856,3.867,0.011,69.49,0,16.45,100673,100673,100673,2
100674,2.889,3.477,0.588,89.26,0,12.57,100674,100674,100674,2
100675,2.784,2.868,0.084,90.37,0,37.41,100675,100675,100675,2
100676,3.459,3.614,0.155,86.11,0,13.51,100676,100676,100676,3
100677,3.714,4.0,0.286,52.8,0,19.13,100677,100677,100677,2
100678,3.782,4.0,0.218,84.3,0,22.08,100678,100678,100678,3
100679,3.753,4.0,0.247,71.79,0,8.52,100679,100679,100679,2
100680,2.473,2.656,0.183,85.07,0,31.77,100680,100680,100680,1
100681,3.393,3.884,0.491,75.57,0,30.75,100681,100681,100681,1
100682,2.818,3.021,0.203,77.82,0,24.36,100682,100682,100682,2
100683,3.543,4.0,0.457,88.81,0,22.11,100683,100683,100683,1
100684,2.121,2.184,0.063,48.51,1,3.73,100684,100684,100684,3
100685,2.657,3.23,0.573,70.36,0,28.16,100685,100685,100685,1
100686,3.529,4.0,0.471,100.0,0,27.82,100686,100686,100686,3
100687,3.642,3.717,0.075,63.67,0,20.07,100687,100687,100687,2
100688,3.798,4.0,0.202,90.56,0,19.94,100688,100688,100688,2
100689,2.578,2.85,0.272,67.03,0,46.5,100689,100689,100689,1
100690,3.569,4.0,0.431,89.54,0,34.46,100690,100690,100690,2
100691,2.061,2.115,0.054,81.61,1,7.45,100691,100691,100691,3
100692,2.966,2.695,-0.271,100.0,0,8.0,100692,100692,100692,3
100693,3.322,3.561,0.239,68.65,0,16.77,100693,100693,100693,1
100694,3.509,3.712,0.203,80.01,0,13.16,100694,100694,100694,2
100695,2.747,3.087,0.34,69.86,0,24.75,100695,100695,100695,3
100696,3.259,3.304,0.045,78.08,0,14.17,100696,100696,100696,3
100697,2.894,2.893,-0.001,84.36,0,8.25,100697,100697,100697,3
100698,3.648,3.585,-0.063,89.27,0,14.74,100698,100698,100698,2
100699,3.207,3.391,0.184,69.38,0,24.16,100699,100699,100699,1
100700,2.785,2.938,0.153,78.21,0,14.95,100700,100700,100700,2
100701,2.281,2.256,-0.025,78.08,1,3.43,100701,100701,100701,2
100702,3.945,4.0,0.055,67.75,0,51.05,100702,100702,100702,3
100703,3.412,3.726,0.314,58.6,0,8.63,100703,100703,100703,2
100704,3.614,4.0,0.386,63.28,0,14.59,100704,100704,100704,3
100705,3.352,3.064,-0.288,67.56,0,13.68,100705,100705,100705,1
100706,2.598,2.219,-0.379,37.21,1,54.58,100706,100706,100706,1
100707,3.215,3.454,0.239,84.58,0,13.38,100707,100707,100707,3
100708,3.311,3.729,0.418,90.26,0,30.03,100708,100708,100708,3
100709,3.744,4.0,0.256,90.47,0,11.98,100709,100709,100709,3
100710,2.449,2.313,-0.136,77.38,1,19.42,100710,100710,100710,3
100711,2.817,2.957,0.14,51.62,0,21.36,100711,100711,100711,2
100712,2.984,2.674,-0.31,66.5,1,17.69,100712,100712,100712,2
100713,2.175,2.318,0.143,66.94,1,19.66,100713,100713,100713,3
100714,3.601,3.994,0.393,85.11,0,18.01,100714,100714,100714,3
100715,3.463,3.931,0.468,85.14,0,19.38,100715,100715,100715,2
100716,3.065,3.188,0.123,100.0,0,10.17,100716,100716,100716,2
100717,2.942,3.258,0.316,59.07,0,20.14,100717,100717,100717,2
100718,3.398,3.508,0.11,73.42,0,22.77,100718,100718,100718,2
100719,2.949,3.166,0.217,75.74,0,16.51,100719,100719,100719,2
100720,3.211,3.389,0.178,91.59,0,13.8,100720,100720,100720,2
100721,3.658,3.889,0.231,70.57,0,40.22,100721,100721,100721,3
100722,3.549,3.881,0.332,71.52,0,22.09,100722,100722,100722,2
100723,3.796,4.0,0.204,86.64,0,11.79,100723,100723,100723,2
100724,3.032,3.304,0.272,70.56,0,16.89,100724,100724,100724,2
100725,2.985,2.072,-0.913,17.22,1,37.68,100725,100725,100725,2
100726,3.67,3.998,0.328,71.53,0,16.09,100726,100726,100726,3
100727,3.133,3.607,0.474,86.0,0,16.66,100727,100727,100727,3
100728,3.658,3.877,0.219,72.32,0,16.02,100728,100728,100728,1
100729,3.353,3.86,0.507,77.68,0,23.71,100729,100729,100729,2
100730,3.712,4.0,0.288,100.0,0,20.86,100730,100730,100730,3
100731,3.702,4.0,0.298,73.87,0,17.02,100731,100731,100731,2
