Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Cambio_GPA,Nivel_Uso_IA,Dependencia_Alta,Estudio_Total,Riesgo_Academico,Year_Encoded,Prompt_Skill_Encoded,Policy_Encoded,Burnout_Encoded,Uso_IA_Encoded
100142,STEM,Junior,2.407,25.2,Debugging/Troubleshooting,Advanced,4,1,10.34,4,Allowed_With_Citation,4,2.794,69.1,High,0.387,Alto,0,35.54,0,3,3,1,2,2
100143,Humanities,Sophomore,3.43,10.37,Copywriting/Drafting,Advanced,4,1,16.72,4,Actively_Encouraged,1,3.641,78.81,Medium,0.211,Medio,0,27.09,0,2,3,2,1,1
100144,Humanities,Sophomore,3.668,16.61,Summarizing_Reading,Beginner,3,0,6.92,5,Allowed_With_Citation,7,3.645,76.77,High,-0.023,Alto,0,23.53,0,2,1,1,2,2
100145,STEM,Junior,3.691,22.04,Summarizing_Reading,Intermediate,1,1,1.0,6,Allowed_With_Citation,9,3.877,72.99,Low,0.186,Alto,0,23.04,0,3,2,1,0,2
100146,STEM,Sophomore,2.425,9.16,Ideation,Advanced,3,0,18.86,5,Actively_Encouraged,4,2.992,90.32,High,0.567,Medio,0,28.02,0,2,3,2,2,1
100147,Business,Sophomore,3.087,25.66,Ideation,Intermediate,1,0,1.0,5,Allowed_With_Citation,4,3.103,79.98,High,0.016,Alto,0,26.66,0,2,2,1,2,2
100148,Business,Junior,2.107,6.05,Ideation,Beginner,2,1,6.14,1,Actively_Encouraged,1,2.313,76.11,Low,0.206,Medio,0,12.19,1,3,1,2,0,1
100149,STEM,Sophomore,3.221,40.0,Debugging/Troubleshooting,Beginner,3,1,4.54,6,Allowed_With_Citation,5,3.347,57.02,High,0.126,Alto,0,44.54,0,2,1,1,2,2
100150,STEM,Freshman,3.641,35.18,Debugging/Troubleshooting,Advanced,4,1,7.77,8,Actively_Encouraged,6,3.84,51.53,High,0.199,Alto,1,42.95,0,1,3,2,2,2
100151,Medical,Freshman,3.85,20.4,Copywriting/Drafting,Beginner,1,0,16.51,6,Actively_Encouraged,6,4.0,100.0,Medium,0.15,Alto,0,36.91,0,1,1,2,1,2
100152,STEM,Sophomore,2.784,4.43,Copywriting/Drafting,Intermediate,5,1,17.4,4,Allowed_With_Citation,3,3.092,82.92,Low,0.308,Bajo,0,21.83,0,2,2,1,0,0
100153,STEM,Junior,2.871,4.13,Summarizing_Reading,Advanced,4,0,10.31,1,Allowed_With_Citation,4,2.848,85.82,Medium,-0.023,Bajo,0,14.44,0,3,3,1,1,0
100154,Humanities,Sophomore,3.518,4.01,Ideation,Intermediate,3,1,18.42,1,Allowed_With_Citation,3,3.728,88.31,Low,0.21,Bajo,0,22.43,0,2,2,1,0,0
100155,Medical,Freshman,3.661,1.52,Summarizing_Reading,Intermediate,3,0,8.0,3,Strict_Ban,2,3.851,48.59,Medium,0.19,Bajo,0,9.52,0,1,2,0,1,0
100156,STEM,Sophomore,3.441,1.35,Copywriting/Drafting,Advanced,3,0,20.18,3,Actively_Encouraged,4,3.745,72.69,Medium,0.304,Bajo,0,21.53,0,2,3,2,1,0
100157,Business,Freshman,2.323,9.72,Summarizing_Reading,Beginner,3,0,10.26,6,Allowed_With_Citation,7,2.537,73.34,High,0.214,Medio,0,19.98,0,1,1,1,2,1
100158,Arts,Graduate,3.033,3.86,Copywriting/Drafting,Beginner,3,1,6.6,5,Actively_Encouraged,5,3.487,71.38,High,0.454,Bajo,0,10.46,0,5,1,2,2,0
100159,STEM,Sophomore,2.148,10.2,Direct_Answer_Generation,Beginner,2,1,6.81,4,Strict_Ban,4,2.536,81.38,High,0.388,Medio,0,17.01,0,2,1,0,2,1
100160,Business,Freshman,3.491,2.92,Ideation,Intermediate,3,1,13.33,4,Actively_Encouraged,9,3.739,77.34,Medium,0.248,Bajo,0,16.25,0,1,2,2,1,0
100161,Humanities,Senior,3.564,2.76,Copywriting/Drafting,Beginner,3,0,21.05,1,Actively_Encouraged,5,4.0,66.33,Low,0.436,Bajo,0,23.81,0,4,1,2,0,0
100162,Business,Sophomore,3.518,9.49,Summarizing_Reading,Beginner,2,0,7.24,5,Strict_Ban,5,3.553,76.08,Low,0.035,Medio,0,16.73,0,2,1,0,0,1
100163,Business,Junior,3.34,2.62,Debugging/Troubleshooting,Beginner,1,0,18.85,3,Allowed_With_Citation,2,3.728,81.7,High,0.388,Bajo,0,21.47,0,3,1,1,2,0
100164,Business,Freshman,3.565,1.41,Ideation,Intermediate,2,0,15.13,4,Allowed_With_Citation,5,3.905,80.89,Low,0.34,Bajo,0,16.54,0,1,2,1,0,0
100165,STEM,Graduate,2.309,27.25,Debugging/Troubleshooting,Beginner,3,1,12.13,6,Allowed_With_Citation,5,2.606,70.82,High,0.297,Alto,0,39.38,0,5,1,1,2,2
100166,Arts,Graduate,3.365,9.67,Ideation,Beginner,2,0,7.94,3,Actively_Encouraged,5,3.286,66.16,High,-0.079,Medio,0,17.61,0,5,1,2,2,1
100167,Humanities,Senior,3.257,1.18,Summarizing_Reading,Beginner,1,0,16.79,1,Strict_Ban,2,3.809,81.93,High,0.552,Bajo,0,17.97,0,4,1,0,2,0
100168,STEM,Senior,2.258,2.67,Debugging/Troubleshooting,Intermediate,1,0,6.45,3,Allowed_With_Citation,1,2.326,82.16,Low,0.068,Bajo,0,9.12,1,4,2,1,0,0
100169,STEM,Junior,2.086,4.31,Debugging/Troubleshooting,Intermediate,2,0,5.11,2,Strict_Ban,5,2.38,51.4,Medium,0.294,Bajo,0,9.42,1,3,2,0,1,0
100170,Business,Graduate,2.331,5.54,Summarizing_Reading,Intermediate,2,1,11.0,3,Strict_Ban,4,2.493,83.54,High,0.162,Medio,0,16.54,1,5,2,0,2,1
100171,Business,Junior,1.737,0.78,Ideation,Advanced,4,1,15.51,5,Allowed_With_Citation,5,2.001,82.74,Low,0.264,Bajo,0,16.29,1,3,3,1,0,0
100172,STEM,Sophomore,3.3,2.54,Ideation,Intermediate,1,0,9.31,4,Allowed_With_Citation,7,3.386,80.69,Medium,0.086,Bajo,0,11.85,0,2,2,1,1,0
100173,Business,Freshman,2.624,0.11,Summarizing_Reading,Advanced,3,0,10.56,3,Allowed_With_Citation,7,2.737,71.53,Medium,0.113,Bajo,0,10.67,0,1,3,1,1,0
100174,STEM,Freshman,3.478,9.82,Copywriting/Drafting,Beginner,2,0,1.21,3,Allowed_With_Citation,6,3.476,41.99,Low,-0.002,Medio,0,11.03,0,1,1,1,0,1
100175,Business,Junior,2.121,14.99,Direct_Answer_Generation,Intermediate,2,0,14.5,6,Actively_Encouraged,3,2.264,65.19,Medium,0.143,Medio,0,29.49,1,3,2,2,1,1
100176,STEM,Sophomore,3.174,2.13,Debugging/Troubleshooting,Beginner,2,0,18.79,5,Actively_Encouraged,8,3.084,69.25,High,-0.09,Bajo,0,20.92,0,2,1,2,2,0
100177,Business,Senior,3.349,18.12,Ideation,Advanced,4,0,6.81,6,Allowed_With_Citation,5,3.457,87.34,High,0.108,Alto,0,24.93,0,4,3,1,2,2
100178,Humanities,Sophomore,2.576,3.46,Summarizing_Reading,Beginner,3,1,18.16,3,Allowed_With_Citation,4,2.835,73.45,Low,0.259,Bajo,0,21.62,0,2,1,1,0,0
100179,Medical,Graduate,3.66,2.94,Copywriting/Drafting,Beginner,1,1,12.84,3,Strict_Ban,5,3.961,59.54,Low,0.301,Bajo,0,15.78,0,5,1,0,0,0
100180,STEM,Junior,2.866,2.7,Debugging/Troubleshooting,Advanced,5,0,10.94,2,Actively_Encouraged,2,3.515,66.28,Low,0.649,Bajo,0,13.64,0,3,3,2,0,0
100181,Humanities,Junior,2.129,26.24,Copywriting/Drafting,Advanced,5,1,7.7,7,Strict_Ban,9,2.284,82.23,High,0.155,Alto,1,33.94,1,3,3,0,2,2
100182,STEM,Junior,3.676,3.1,Debugging/Troubleshooting,Beginner,1,1,17.08,4,Strict_Ban,1,3.814,57.65,Low,0.138,Bajo,0,20.18,0,3,1,0,0,0
100183,Medical,Graduate,3.443,3.49,Ideation,Advanced,3,1,10.52,2,Actively_Encouraged,3,3.805,90.63,High,0.362,Bajo,0,14.01,0,5,3,2,2,0
100184,Medical,Freshman,3.295,0.75,Summarizing_Reading,Beginner,2,0,18.67,1,Allowed_With_Citation,5,3.413,64.58,Low,0.118,Bajo,0,19.42,0,1,1,1,0,0
100185,STEM,Freshman,3.022,37.66,Copywriting/Drafting,Intermediate,3,1,7.47,6,Allowed_With_Citation,7,3.26,55.99,Medium,0.238,Alto,0,45.13,0,1,2,1,1,2
100186,Business,Senior,3.43,0.36,Debugging/Troubleshooting,Beginner,2,0,12.55,4,Allowed_With_Citation,1,3.995,90.27,Low,0.565,Bajo,0,12.91,0,4,1,1,0,0
100187,Arts,Senior,2.82,3.33,Copywriting/Drafting,Intermediate,3,0,12.62,2,Allowed_With_Citation,1,3.102,61.83,Low,0.282,Bajo,0,15.95,0,4,2,1,0,0
100188,Business,Junior,3.396,1.87,Copywriting/Drafting,Intermediate,3,0,3.97,2,Actively_Encouraged,1,3.49,55.3,Medium,0.094,Bajo,0,5.84,0,3,2,2,1,0
100189,Business,Sophomore,3.326,3.23,Ideation,Beginner,2,0,15.68,1,Allowed_With_Citation,4,3.592,62.61,Medium,0.266,Bajo,0,18.91,0,2,1,1,1,0
100190,STEM,Sophomore,3.414,1.7,Copywriting/Drafting,Intermediate,4,0,10.47,3,Allowed_With_Citation,8,3.882,89.38,Low,0.468,Bajo,0,12.17,0,2,2,1,0,0
100191,STEM,Sophomore,3.05,3.49,Summarizing_Reading,Intermediate,2,0,3.56,2,Actively_Encouraged,1,2.981,92.74,Low,-0.069,Bajo,0,7.05,0,2,2,2,0,0
100192,Medical,Graduate,3.668,3.05,Summarizing_Reading,Intermediate,2,0,5.0,4,Actively_Encouraged,9,4.0,96.43,High,0.332,Bajo,0,8.05,0,5,2,2,2,0
100193,Medical,Sophomore,3.282,2.41,Direct_Answer_Generation,Beginner,2,0,12.17,3,Allowed_With_Citation,1,3.661,100.0,Low,0.379,Bajo,0,14.58,0,2,1,1,0,0
100194,Business,Senior,3.295,7.69,Copywriting/Drafting,Advanced,5,0,16.64,1,Allowed_With_Citation,2,3.857,95.01,Low,0.562,Medio,0,24.33,0,4,3,1,0,1
100195,Humanities,Senior,2.228,3.64,Ideation,Beginner,3,0,2.4,1,Allowed_With_Citation,5,2.429,72.68,Medium,0.201,Bajo,0,6.04,1,4,1,1,1,0
100196,Humanities,Freshman,3.781,2.11,Copywriting/Drafting,Intermediate,2,0,18.87,2,Actively_Encouraged,3,3.95,87.3,Medium,0.169,Bajo,0,20.98,0,1,2,2,1,0
100197,Business,Freshman,3.861,6.34,Direct_Answer_Generation,Beginner,2,0,11.62,3,Allowed_With_Citation,6,3.797,55.28,Low,-0.064,Medio,0,17.96,0,1,1,1,0,1
100198,Medical,Sophomore,2.816,2.64,Direct_Answer_Generation,Intermediate,1,0,13.48,1,Allowed_With_Citation,6,2.921,76.6,Low,0.105,Bajo,0,16.12,0,2,2,1,0,0
100199,Medical,Senior,1.691,8.1,Summarizing_Reading,Beginner,3,0,9.79,4,Allowed_With_Citation,3,1.86,58.58,Medium,0.169,Medio,0,17.89,1,4,1,1,1,1
100200,Arts,Sophomore,2.874,14.28,Direct_Answer_Generation,Advanced,3,0,13.68,6,Strict_Ban,5,3.035,87.08,High,0.161,Medio,0,27.96,0,2,3,0,2,1
100201,Business,Freshman,3.337,17.53,Copywriting/Drafting,Beginner,2,1,13.95,6,Strict_Ban,10,3.714,53.77,Medium,0.377,Alto,0,31.48,0,1,1,0,1,2
100202,STEM,Sophomore,2.773,1.76,Summarizing_Reading,Advanced,3,1,18.52,2,Actively_Encouraged,2,3.061,68.03,Low,0.288,Bajo,0,20.28,0,2,3,2,0,0
100203,STEM,Freshman,3.548,0.87,Debugging/Troubleshooting,Intermediate,5,1,12.01,4,Strict_Ban,7,3.673,72.33,Medium,0.125,Bajo,0,12.88,0,1,2,0,1,0
100204,Medical,Freshman,2.053,10.51,Direct_Answer_Generation,Beginner,3,0,11.46,4,Allowed_With_Citation,6,2.172,73.12,Low,0.119,Medio,0,21.97,1,1,1,1,0,1
100205,Business,Sophomore,3.357,21.32,Debugging/Troubleshooting,Beginner,2,1,14.42,6,Allowed_With_Citation,6,3.824,64.84,Medium,0.467,Alto,0,35.74,0,2,1,1,1,2
100206,STEM,Freshman,3.219,8.15,Debugging/Troubleshooting,Intermediate,3,1,17.99,4,Actively_Encouraged,6,3.384,62.0,Medium,0.165,Medio,0,26.14,0,1,2,2,1,1
100207,STEM,Senior,3.819,0.81,Debugging/Troubleshooting,Beginner,2,1,12.11,4,Actively_Encouraged,5,4.0,88.92,Medium,0.181,Bajo,0,12.92,0,4,1,2,1,0
100208,Business,Sophomore,3.166,9.73,Ideation,Beginner,1,0,11.08,4,Allowed_With_Citation,4,3.424,88.19,Low,0.258,Medio,0,20.81,0,2,1,1,0,1
100209,STEM,Senior,3.742,1.59,Direct_Answer_Generation,Beginner,2,1,20.06,4,Actively_Encouraged,6,4.0,57.99,Medium,0.258,Bajo,0,21.65,0,4,1,2,1,0
100210,STEM,Junior,2.358,6.03,Summarizing_Reading,Advanced,4,1,10.87,2,Allowed_With_Citation,7,2.525,73.66,Medium,0.167,Medio,0,16.9,0,3,3,1,1,1
100211,Business,Graduate,3.179,9.61,Debugging/Troubleshooting,Advanced,3,1,6.04,4,Allowed_With_Citation,7,3.448,85.19,Medium,0.269,Medio,0,15.65,0,5,3,1,1,1
100212,Business,Freshman,3.37,16.68,Summarizing_Reading,Advanced,4,1,13.45,5,Allowed_With_Citation,6,3.544,60.04,Medium,0.174,Alto,0,30.13,0,1,3,1,1,2
100213,Business,Freshman,2.363,6.12,Ideation,Advanced,5,1,11.18,6,Allowed_With_Citation,1,2.653,92.54,Low,0.29,Medio,0,17.3,0,1,3,1,0,1
100214,STEM,Graduate,3.741,4.25,Direct_Answer_Generation,Beginner,2,1,1.29,4,Allowed_With_Citation,7,3.903,89.03,Medium,0.162,Bajo,0,5.54,0,5,1,1,1,0
100215,Business,Senior,3.815,5.75,Summarizing_Reading,Advanced,5,1,10.43,3,Allowed_With_Citation,6,4.0,77.85,Low,0.185,Medio,0,16.18,0,4,3,1,0,1
100216,STEM,Freshman,3.098,1.91,Debugging/Troubleshooting,Intermediate,2,1,3.43,4,Allowed_With_Citation,6,2.936,62.17,Low,-0.162,Bajo,0,5.34,0,1,2,1,0,0
100217,Humanities,Freshman,2.833,4.27,Copywriting/Drafting,Intermediate,3,0,1.0,5,Actively_Encouraged,1,2.957,77.19,High,0.124,Bajo,0,5.27,0,1,2,2,2,0
100218,Business,Graduate,3.528,7.89,Ideation,Beginner,2,0,23.25,2,Strict_Ban,2,4.0,98.6,High,0.472,Medio,0,31.14,0,5,1,0,2,1
100219,Business,Freshman,2.684,2.69,Ideation,Beginner,1,0,14.68,2,Allowed_With_Citation,3,2.888,86.1,Low,0.204,Bajo,0,17.37,0,1,1,1,0,0
100220,Arts,Graduate,3.212,3.85,Copywriting/Drafting,Intermediate,3,1,21.18,4,Actively_Encouraged,6,3.444,67.65,Low,0.232,Bajo,0,25.03,0,5,2,2,0,0
100221,Business,Graduate,3.338,23.56,Ideation,Advanced,3,1,1.73,7,Actively_Encouraged,9,3.623,79.2,High,0.285,Alto,1,25.29,0,5,3,2,2,2
100222,Business,Sophomore,3.392,0.18,Debugging/Troubleshooting,Beginner,3,0,19.52,1,Strict_Ban,1,3.568,75.24,Low,0.176,Bajo,0,19.7,0,2,1,0,0,0
100223,STEM,Senior,3.062,21.42,Summarizing_Reading,Advanced,4,0,10.64,3,Strict_Ban,4,3.035,63.98,High,-0.027,Alto,0,32.06,0,4,3,0,2,2
100224,Humanities,Junior,3.041,11.81,Summarizing_Reading,Beginner,3,0,16.54,2,Allowed_With_Citation,3,3.149,70.08,High,0.108,Medio,0,28.35,0,3,1,1,2,1
100225,STEM,Senior,3.565,4.6,Ideation,Beginner,3,0,20.32,3,Allowed_With_Citation,5,3.834,76.92,Medium,0.269,Bajo,0,24.92,0,4,1,1,1,0
100226,STEM,Sophomore,3.337,3.82,Copywriting/Drafting,Beginner,3,1,10.28,1,Actively_Encouraged,1,3.378,90.81,Medium,0.041,Bajo,0,14.1,0,2,1,2,1,0
100227,Medical,Freshman,1.928,9.33,Summarizing_Reading,Advanced,4,0,1.0,2,Actively_Encouraged,6,1.866,49.12,Low,-0.062,Medio,0,10.33,1,1,3,2,0,1
100228,Humanities,Senior,3.225,15.05,Summarizing_Reading,Beginner,3,0,4.01,5,Actively_Encouraged,7,3.354,59.27,Medium,0.129,Alto,0,19.06,0,4,1,2,1,2
100229,Medical,Freshman,3.167,0.39,Summarizing_Reading,Beginner,3,0,21.6,1,Allowed_With_Citation,3,3.643,80.69,Low,0.476,Bajo,0,21.99,0,1,1,1,0,0
100230,Business,Graduate,2.767,6.3,Ideation,Intermediate,1,0,8.96,1,Actively_Encouraged,1,3.032,65.87,Medium,0.265,Medio,0,15.26,0,5,2,2,1,1
100231,Arts,Sophomore,3.29,2.28,Ideation,Beginner,1,1,5.92,1,Allowed_With_Citation,2,3.646,81.36,Low,0.356,Bajo,0,8.2,0,2,1,1,0,0
100232,Business,Freshman,3.653,1.27,Ideation,Intermediate,5,0,10.97,4,Allowed_With_Citation,3,3.572,72.15,High,-0.081,Bajo,0,12.24,0,1,2,1,2,0
100233,Business,Sophomore,3.767,5.41,Ideation,Beginner,1,0,6.16,3,Allowed_With_Citation,7,3.61,61.21,Low,-0.157,Medio,0,11.57,0,2,1,1,0,1
100234,Humanities,Graduate,3.609,0.76,Debugging/Troubleshooting,Advanced,5,0,14.74,2,Strict_Ban,1,4.0,89.33,Low,0.391,Bajo,0,15.5,0,5,3,0,0,0
100235,STEM,Sophomore,3.319,8.17,Direct_Answer_Generation,Advanced,3,0,16.89,3,Allowed_With_Citation,5,3.641,88.9,High,0.322,Medio,0,25.06,0,2,3,1,2,1
100236,Business,Graduate,3.133,0.26,Ideation,Beginner,3,1,17.54,1,Allowed_With_Citation,5,3.209,81.38,Medium,0.076,Bajo,0,17.8,0,5,1,1,1,0
100237,STEM,Freshman,3.291,8.76,Copywriting/Drafting,Intermediate,3,1,16.54,2,Strict_Ban,3,3.644,100.0,Medium,0.353,Medio,0,25.3,0,1,2,0,1,1
100238,STEM,Junior,3.857,3.97,Direct_Answer_Generation,Advanced,4,0,23.89,1,Allowed_With_Citation,4,4.0,100.0,Medium,0.143,Bajo,0,27.86,0,3,3,1,1,0
100239,Business,Graduate,3.351,15.28,Ideation,Beginner,2,0,15.69,6,Actively_Encouraged,7,3.623,78.96,Medium,0.272,Alto,0,30.97,0,5,1,2,1,2
100240,STEM,Freshman,3.381,7.75,Debugging/Troubleshooting,Beginner,1,0,14.91,3,Allowed_With_Citation,4,3.474,74.92,Medium,0.093,Medio,0,22.66,0,1,1,1,1,1
100241,Medical,Sophomore,3.555,5.97,Summarizing_Reading,Beginner,1,1,11.13,2,Allowed_With_Citation,2,3.516,82.38,Low,-0.039,Medio,0,17.1,0,2,1,1,0,1
100242,Medical,Graduate,3.511,9.68,Summarizing_Reading,Beginner,2,1,17.3,6,Actively_Encouraged,3,3.704,86.02,High,0.193,Medio,0,26.98,0,5,1,2,2,1
100243,Medical,Junior,3.267,1.62,Summarizing_Reading,Advanced,3,0,8.63,5,Actively_Encouraged,2,3.52,73.95,Medium,0.253,Bajo,0,10.25,0,3,3,2,1,0
100244,Humanities,Senior,2.689,0.67,Copywriting/Drafting,Beginner,2,0,7.05,3,Strict_Ban,5,2.993,87.34,Medium,0.304,Bajo,0,7.72,0,4,1,0,1,0
100245,STEM,Senior,3.589,22.12,Ideation,Intermediate,2,0,10.25,7,Allowed_With_Citation,10,3.635,97.9,Medium,0.046,Alto,1,32.37,0,4,2,1,1,2
100246,Medical,Junior,2.81,19.75,Direct_Answer_Generation,Beginner,2,1,3.18,6,Allowed_With_Citation,1,2.358,64.94,High,-0.452,Alto,0,22.93,1,3,1,1,2,2
100247,Humanities,Senior,3.495,9.09,Copywriting/Drafting,Beginner,3,1,13.12,2,Strict_Ban,5,3.745,72.68,High,0.25,Medio,0,22.21,0,4,1,0,2,1
100248,Medical,Junior,2.312,14.79,Debugging/Troubleshooting,Advanced,3,1,10.08,2,Allowed_With_Citation,2,2.989,100.0,Medium,0.677,Medio,0,24.87,0,3,3,1,1,1
100249,Medical,Senior,3.915,7.89,Summarizing_Reading,Intermediate,4,0,20.54,6,Strict_Ban,4,4.0,78.11,Medium,0.085,Medio,0,28.43,0,4,2,0,1,1
100250,Arts,Freshman,3.803,5.74,Copywriting/Drafting,Beginner,1,1,14.62,4,Allowed_With_Citation,3,3.803,67.41,Low,0.0,Medio,0,20.36,0,1,1,1,0,1
100251,STEM,Graduate,3.016,12.75,Ideation,Advanced,3,1,21.44,6,Allowed_With_Citation,3,3.507,82.28,High,0.491,Medio,0,34.19,0,5,3,1,2,1
100252,Humanities,Senior,3.332,9.12,Direct_Answer_Generation,Advanced,4,1,12.83,5,Allowed_With_Citation,3,3.72,83.47,Medium,0.388,Medio,0,21.95,0,4,3,1,1,1
100253,Arts,Sophomore,2.648,1.43,Copywriting/Drafting,Beginner,3,0,10.69,3,Actively_Encouraged,2,2.517,71.83,Low,-0.131,Bajo,0,12.12,0,2,1,2,0,0
100254,Humanities,Junior,3.878,11.89,Debugging/Troubleshooting,Intermediate,3,1,8.94,4,Allowed_With_Citation,3,4.0,64.07,Medium,0.122,Medio,0,20.83,0,3,2,1,1,1
100255,STEM,Sophomore,2.069,25.73,Copywriting/Drafting,Beginner,2,0,19.14,7,Allowed_With_Citation,6,2.314,59.48,High,0.245,Alto,1,44.87,1,2,1,1,2,2
100256,Business,Senior,2.738,7.93,Ideation,Intermediate,2,1,1.7,1,Strict_Ban,1,3.103,63.11,Low,0.365,Medio,0,9.63,0,4,2,0,0,1
100257,Medical,Graduate,3.164,3.38,Direct_Answer_Generation,Advanced,3,1,12.47,1,Strict_Ban,2,3.636,81.63,High,0.472,Bajo,0,15.85,0,5,3,0,2,0
100258,Business,Freshman,3.416,2.17,Summarizing_Reading,Advanced,3,0,17.99,1,Allowed_With_Citation,2,3.669,89.41,Low,0.253,Bajo,0,20.16,0,1,3,1,0,0
100259,Business,Graduate,2.41,7.72,Copywriting/Drafting,Advanced,3,0,6.6,2,Allowed_With_Citation,2,2.556,76.43,High,0.146,Medio,0,14.32,0,5,3,1,2,1
100260,STEM,Freshman,2.637,0.74,Debugging/Troubleshooting,Advanced,3,1,14.56,2,Allowed_With_Citation,3,3.132,84.55,Medium,0.495,Bajo,0,15.3,0,1,3,1,1,0
100261,Business,Junior,3.244,20.81,Ideation,Advanced,3,1,11.55,5,Allowed_With_Citation,4,3.651,87.79,Medium,0.407,Alto,0,32.36,0,3,3,1,1,2
100262,Medical,Junior,3.506,5.02,Summarizing_Reading,Intermediate,2,0,10.09,1,Allowed_With_Citation,3,3.88,71.93,Low,0.374,Medio,0,15.11,0,3,2,1,0,1
100263,STEM,Sophomore,3.825,18.43,Debugging/Troubleshooting,Intermediate,3,1,7.11,3,Actively_Encouraged,3,4.0,87.29,Low,0.175,Alto,0,25.54,0,2,2,2,0,2
100264,Business,Junior,3.05,22.73,Summarizing_Reading,Beginner,3,1,11.01,7,Allowed_With_Citation,6,3.284,68.48,High,0.234,Alto,1,33.74,0,3,1,1,2,2
100265,Medical,Senior,2.94,1.62,Summarizing_Reading,Intermediate,3,1,11.71,4,Strict_Ban,2,3.211,82.2,Low,0.271,Bajo,0,13.33,0,4,2,0,0,0
100266,Business,Sophomore,3.293,10.66,Debugging/Troubleshooting,Beginner,1,0,6.63,3,Allowed_With_Citation,2,3.37,89.83,Low,0.077,Medio,0,17.29,0,2,1,1,0,1
100267,Business,Freshman,2.912,12.22,Ideation,Intermediate,1,0,11.33,5,Allowed_With_Citation,3,2.95,65.63,Medium,0.038,Medio,0,23.55,0,1,2,1,1,1
100268,Business,Junior,3.302,23.57,Copywriting/Drafting,Intermediate,4,1,21.08,6,Allowed_With_Citation,7,3.567,89.24,Medium,0.265,Alto,0,44.65,0,3,2,1,1,2
100269,Humanities,Senior,3.472,3.46,Copywriting/Drafting,Intermediate,3,1,9.68,1,Actively_Encouraged,3,3.848,69.07,Medium,0.376,Bajo,0,13.14,0,4,2,2,1,0
100270,STEM,Graduate,2.579,0.86,Ideation,Beginner,1,1,8.9,1,Actively_Encouraged,1,2.888,80.34,Low,0.309,Bajo,0,9.76,0,5,1,2,0,0
100271,Arts,Freshman,2.991,9.42,Copywriting/Drafting,Beginner,1,1,10.47,5,Actively_Encouraged,7,3.261,79.72,Low,0.27,Medio,0,19.89,0,1,1,2,0,1
100272,Arts,Graduate,2.736,1.3,Debugging/Troubleshooting,Beginner,2,1,12.06,5,Actively_Encouraged,4,2.995,73.16,High,0.259,Bajo,0,13.36,0,5,1,2,2,0
100273,Arts,Junior,3.616,3.95,Copywriting/Drafting,Beginner,2,0,1.18,3,Strict_Ban,9,3.863,62.9,High,0.247,Bajo,0,5.13,0,3,1,0,2,0
100274,Medical,Sophomore,2.807,21.31,Summarizing_Reading,Beginner,3,0,10.46,8,Strict_Ban,8,2.855,53.56,Medium,0.048,Alto,1,31.77,0,2,1,0,1,2
100275,Business,Graduate,3.706,0.8,Copywriting/Drafting,Intermediate,4,0,10.72,4,Actively_Encouraged,6,3.948,100.0,Low,0.242,Bajo,0,11.52,0,5,2,2,0,0
100276,Business,Sophomore,3.517,6.5,Summarizing_Reading,Intermediate,3,1,11.21,1,Allowed_With_Citation,1,3.78,72.34,High,0.263,Medio,0,17.71,0,2,2,1,2,1
100277,Arts,Senior,3.444,0.39,Copywriting/Drafting,Beginner,3,0,9.38,1,Allowed_With_Citation,4,3.618,68.24,High,0.174,Bajo,0,9.77,0,4,1,1,2,0
100278,Business,Senior,3.586,14.54,Ideation,Beginner,1,0,13.74,4,Strict_Ban,7,3.908,62.69,High,0.322,Medio,0,28.28,0,4,1,0,2,1
100279,Business,Junior,3.117,1.65,Copywriting/Drafting,Beginner,2,0,7.45,5,Allowed_With_Citation,1,3.292,66.31,High,0.175,Bajo,0,9.1,0,3,1,1,2,0
100280,Arts,Senior,3.302,0.33,Summarizing_Reading,Beginner,2,0,14.09,2,Allowed_With_Citation,3,3.335,93.98,Medium,0.033,Bajo,0,14.42,0,4,1,1,1,0
100281,Medical,Junior,3.765,5.79,Debugging/Troubleshooting,Beginner,2,0,18.43,1,Allowed_With_Citation,2,4.0,96.43,Low,0.235,Medio,0,24.22,0,3,1,1,0,1
100282,Humanities,Freshman,3.84,5.69,Copywriting/Drafting,Beginner,1,0,19.29,5,Allowed_With_Citation,4,4.0,72.7,Medium,0.16,Medio,0,24.98,0,1,1,1,1,1
100283,Humanities,Senior,2.864,7.31,Copywriting/Drafting,Advanced,3,1,11.41,3,Actively_Encouraged,4,3.235,92.27,Medium,0.371,Medio,0,18.72,0,4,3,2,1,1
100284,STEM,Graduate,2.235,21.44,Debugging/Troubleshooting,Intermediate,3,1,10.15,4,Strict_Ban,8,2.594,80.69,High,0.359,Alto,0,31.59,0,5,2,0,2,2
100285,Business,Junior,3.039,0.49,Ideation,Intermediate,4,0,10.57,1,Actively_Encouraged,1,3.067,80.71,Low,0.028,Bajo,0,11.06,0,3,2,2,0,0
100286,STEM,Graduate,3.112,11.33,Direct_Answer_Generation,Intermediate,2,0,3.98,4,Actively_Encouraged,6,3.159,71.73,High,0.047,Medio,0,15.31,0,5,2,2,2,1
